"MacroTrends Data Download"
"RYAAY - Historical Price and Volume Data"
"Note: Historical prices are adjusted for stock splits."

"Disclaimer and Terms of Use: Historical stock data is provided 'as is' and solely for informational purposes, not for trading purposes or advice."
"MacroTrends LLC expressly disclaims the accuracy, adequacy, or completeness of any data and shall not be liable for any errors, omissions or other defects in, "
"delays or interruptions in such data, or for any actions taken in reliance thereon.  Neither MacroTrends LLC nor any of our information providers will be liable"
"for any damages relating to your use of the data provided."


"ATTRIBUTION: Proper attribution requires clear indication of the data source as ""www.macrotrends.net""."
"A ""dofollow"" backlink to the originating page is also required if the data is displayed on a web page."


date,open,high,low,close,volume
2004-06-16,5.2195,5.3337,5.0892,5.2661,263952
2004-06-17,5.2066,5.2227,5.1407,5.1664,258988
2004-06-18,5.2065,5.2451,5.155,5.2017,173886
2004-06-21,5.2129,5.2145,5.1406,5.1406,76828
2004-06-22,5.1454,5.2821,5.1052,5.2773,112423
2004-06-23,5.1986,5.2338,5.1454,5.1985,247619
2004-06-24,5.1615,5.1953,5.1229,5.1615,124610
2004-06-25,5.2017,5.2403,5.1165,5.2403,142476
2004-06-28,5.2548,5.3223,5.2387,5.2773,207920
2004-06-29,5.2773,5.3191,5.2243,5.2323,164298
2004-06-30,5.2259,5.3015,5.2018,5.2709,289039
2004-07-01,5.2661,5.3899,5.2323,5.3481,292709
2004-07-02,5.401,5.4268,5.3062,5.3062,191398
2004-07-06,5.3641,5.4558,5.295,5.3818,267305
2004-07-07,5.385,5.5153,5.385,5.4783,381667
2004-07-08,5.5137,5.5812,5.4639,5.5716,382695
2004-07-09,5.5201,5.5764,5.5041,5.533,200654
2004-07-12,5.533,5.5732,5.4317,5.5249,202076
2004-07-13,5.4301,5.5491,5.4172,5.5089,182412
2004-07-14,5.5217,5.6214,5.5217,5.5442,197369
2004-07-15,5.4976,5.6375,5.496,5.5764,195773
2004-07-16,5.5796,5.681,5.5684,5.57,194050
2004-07-19,5.6278,5.7001,5.5603,5.6825,195820
2004-07-20,5.6825,5.8481,5.6761,5.8481,240528
2004-07-21,5.8433,5.8433,5.5265,5.533,407520
2004-07-22,5.4139,5.5233,5.3529,5.3786,501240
2004-07-23,5.4253,5.4799,5.2307,5.2757,332245
2004-07-26,5.3465,5.3931,5.2452,5.2661,326945
2004-07-27,5.2259,5.2532,5.1438,5.1567,169505
2004-07-28,5.1309,5.139,5.0682,5.1229,367361
2004-07-29,5.0683,5.168,5.0345,5.102,277519
2004-07-30,5.2226,5.2226,5.0249,5.0345,254507
2004-08-02,5.0184,5.049,4.9091,4.9099,252886
2004-08-03,4.8802,4.9589,4.8641,4.8721,540430
2004-08-04,4.9381,5.0812,4.848,4.9895,439369
2004-08-05,4.9412,4.9685,4.8946,4.8978,298438
2004-08-06,4.9606,4.9799,4.8175,4.8239,224977
2004-08-09,4.7901,4.8223,4.7017,4.7403,389619
2004-08-10,4.7177,4.8962,4.7162,4.8721,247448
2004-08-11,4.811,4.9831,4.7998,4.9445,448035
2004-08-12,4.9445,4.9734,4.9075,4.9284,184496
2004-08-13,4.9316,5.0844,4.9316,4.9429,144299
2004-08-16,4.9766,5.0764,4.9766,5.0313,93366
2004-08-17,5.0264,5.0972,4.9991,5.0168,143751
2004-08-18,4.9396,5.0248,4.9074,4.9621,324008
2004-08-19,5.0168,5.0602,4.8239,4.8255,345962
2004-08-20,4.8882,4.9895,4.7982,4.9316,168077
2004-08-23,4.9123,4.9219,4.7981,4.8528,334061
2004-08-24,4.8174,5.0297,4.7837,5.0297,873417
2004-08-25,4.9284,5.0393,4.9123,5.0297,471691
2004-08-26,5.115,5.115,4.9927,5.0249,190552
2004-08-27,4.938,5.0104,4.938,4.9814,100852
2004-08-30,4.9445,4.9831,4.8947,4.93,136035
2004-08-31,4.9204,5.004,4.9204,4.9927,300043
2004-09-01,5.049,5.0554,4.8399,4.885,305984
2004-09-02,4.8464,5.0393,4.8464,5.0281,176248
2004-09-03,5.0008,5.012,4.9284,4.9686,139547
2004-09-07,5.0168,5.065,4.9525,5.0184,142729
2004-09-08,4.9766,5.0023,4.8753,4.893,159299
2004-09-09,4.9669,4.9669,4.8528,4.9187,195455
2004-09-10,4.9091,4.967,4.8641,4.967,211374
2004-09-13,4.9831,5.0104,4.9091,4.9702,323802
2004-09-14,4.9348,4.9944,4.922,4.9686,220773
2004-09-15,4.9558,4.959,4.8239,4.8416,316013
2004-09-16,4.9042,4.9268,4.8238,4.8303,475223
2004-09-17,4.9027,4.9236,4.8448,4.8496,354359
2004-09-20,4.8608,4.8817,4.8061,4.8206,426060
2004-09-21,4.8304,4.8802,4.8271,4.848,200910
2004-09-22,4.7916,4.9187,4.7916,4.8351,307872
2004-09-23,4.8094,4.8448,4.7917,4.8239,692715
2004-09-24,4.8238,4.9026,4.7916,4.8351,442884
2004-09-27,4.8142,4.8479,4.7933,4.8319,299291
2004-09-28,4.7917,4.8448,4.7644,4.8239,802578
2004-09-29,4.8141,4.8511,4.7916,4.819,381047
2004-09-30,4.811,4.8351,4.6823,4.6952,378846
2004-10-01,4.7402,4.8077,4.7177,4.7965,257873
2004-10-04,4.8239,4.8239,4.7258,4.7435,251309
2004-10-05,4.7531,4.7547,4.4765,4.5135,592548
2004-10-06,4.5022,4.5086,4.3076,4.3511,814317
2004-10-07,4.4138,4.4878,4.3173,4.3447,735233
2004-10-08,4.3576,4.3624,4.1968,4.2177,1109384
2004-10-11,4.2193,4.3206,4.1774,4.2064,830175
2004-10-12,4.1807,4.2771,4.1807,4.253,895283
2004-10-13,4.2932,4.3382,4.1871,4.2128,650503
2004-10-14,4.2145,4.3061,4.2145,4.2772,521375
2004-10-15,4.2981,4.4202,4.274,4.401,772763
2004-10-18,4.3785,4.4139,4.2933,4.3383,403610
2004-10-19,4.4219,4.5023,4.3093,4.3656,718412
2004-10-20,4.3013,4.3174,4.2225,4.2804,542207
2004-10-21,4.2964,4.3559,4.2595,4.2932,593597
2004-10-22,4.319,4.3544,4.245,4.3174,390127
2004-10-25,4.319,4.3656,4.2868,4.3254,284725
2004-10-26,4.4155,4.4621,4.2113,4.3174,881334
2004-10-27,4.3334,4.5296,4.3174,4.5103,722280
2004-10-28,4.5345,4.6326,4.5071,4.6004,547677
2004-10-29,4.6228,4.6614,4.499,4.6277,643980
2004-11-01,4.6261,4.6695,4.4782,4.6261,758876
2004-11-02,5.1068,5.6085,5.065,5.5651,2393919
2004-11-03,5.4992,5.5747,5.4155,5.4815,1419587
2004-11-04,5.5555,5.7758,5.5153,5.7565,1049923
2004-11-05,5.7999,6.2984,5.7886,6.1922,1411839
2004-11-08,6.1295,6.3595,6.1022,6.2469,1108161
2004-11-09,6.1922,6.2468,6.1681,6.1954,547379
2004-11-10,6.2276,6.2871,6.1408,6.2051,463404
2004-11-11,6.1826,6.2678,6.1536,6.2549,194475
2004-11-12,6.2533,6.2565,6.0357,6.0901,330394
2004-11-15,6.0427,6.1585,6.0154,6.0266,525641
2004-11-16,6.0057,6.0282,5.8916,5.9189,448137
2004-11-17,5.9961,6.128,5.9302,5.9993,421351
2004-11-18,6.054,6.1424,6.0057,6.0411,196173
2004-11-19,6.2067,6.2308,6.0571,6.1038,459064
2004-11-22,6.1006,6.1118,5.9591,6.033,238695
2004-11-23,6.1295,6.2614,6.0829,6.1569,569808
2004-11-24,6.234,6.3321,6.1488,6.226,360389
2004-11-26,6.2549,6.3015,6.2196,6.2678,107712
2004-11-29,6.2389,6.3112,6.1939,6.2646,169749
2004-11-30,6.2082,6.2967,6.2082,6.2951,452473
2004-12-01,6.3659,6.829,6.3659,6.7904,1339293
2004-12-02,6.8595,6.9689,6.7148,6.8901,903701
2004-12-03,6.8917,7.1103,6.8917,6.8997,630639
2004-12-06,6.792,6.9142,6.7583,6.7631,386945
2004-12-07,6.7663,6.8097,6.5524,6.6248,432916
2004-12-08,6.5943,6.6843,6.5106,6.5685,285550
2004-12-09,6.5364,6.657,6.4319,6.5669,231864
2004-12-10,6.4736,6.5862,6.3997,6.5106,287495
2004-12-13,6.4913,6.6232,6.3659,6.5428,319250
2004-12-14,6.3032,6.726,6.2935,6.7148,737432
2004-12-15,6.8016,6.9335,6.7566,6.9062,885487
2004-12-16,6.8178,6.9223,6.5348,6.5798,529699
2004-12-17,6.665,6.6714,6.4045,6.4045,1965633
2004-12-20,6.5396,6.5524,6.2839,6.4334,845617
2004-12-21,6.3788,6.5171,6.3723,6.4994,154549
2004-12-22,6.5202,6.6634,6.501,6.5492,216077
2004-12-23,6.5315,6.6248,6.5315,6.5524,108853
2004-12-27,6.5315,6.6521,6.5235,6.5315,134169
2004-12-28,6.5203,6.6167,6.5203,6.546,112762
2004-12-29,6.5862,6.694,6.5412,6.6039,272158
2004-12-30,6.5428,6.6248,6.5122,6.5798,134973
2004-12-31,6.5846,6.6409,6.5508,6.5524,152662
2005-01-03,6.5942,6.6987,6.5942,6.6553,331004
2005-01-04,6.657,6.6843,6.4913,6.5589,369154
2005-01-05,6.4801,6.6682,6.4801,6.5605,1060565
2005-01-06,6.7309,7.4207,6.5653,6.7518,701865
2005-01-07,6.8322,6.8338,6.7092,6.7389,334341
2005-01-10,6.8675,6.8933,6.7373,6.7775,395082
2005-01-11,6.8531,6.874,6.7792,6.8258,492998
2005-01-12,6.8579,6.9223,6.8226,6.8837,292353
2005-01-13,6.882,6.9335,6.8306,6.8306,177645
2005-01-14,6.8097,6.8498,6.7856,6.8338,179745
2005-01-18,6.8113,6.8611,6.7389,6.8354,180876
2005-01-19,6.8997,6.9302,6.8097,6.8209,462062
2005-01-20,6.7631,6.7872,6.723,6.7422,175665
2005-01-21,6.7213,6.8113,6.6521,6.6553,362650
2005-01-24,6.7486,6.8386,6.5685,6.5926,531855
2005-01-25,6.6649,6.7357,6.5958,6.6151,188685
2005-01-26,6.8515,6.9866,6.8435,6.9673,525559
2005-01-27,6.9946,7.0718,6.9432,7.0638,519516
2005-01-28,7.0348,7.0412,6.9126,6.9303,1305608
2005-01-31,7.3966,7.625,7.387,7.5301,839939
2005-02-01,7.4931,7.5156,7.3789,7.4754,497492
2005-02-02,7.5043,7.9512,7.5043,7.6908,723704
2005-02-03,7.8035,7.9321,7.6796,7.8388,500987
2005-02-04,7.8162,8.0285,7.8162,7.9706,476989
2005-02-07,7.879,8.0799,7.879,7.9127,360732
2005-02-08,7.879,8.0156,7.8661,7.9835,321298
2005-02-09,7.8581,7.8806,7.7342,7.8002,221583
2005-02-10,7.7198,7.8291,7.6796,7.7793,248024
2005-02-11,7.76,7.8195,7.7117,7.7873,340307
2005-02-14,7.8388,7.9031,7.7584,7.8259,198719
2005-02-15,7.7793,7.8147,7.7021,7.7021,251659
2005-02-16,7.7456,7.7536,7.6089,7.641,310609
2005-02-17,7.678,7.7182,7.5011,7.5719,376746
2005-02-18,7.5703,7.5928,7.4674,7.5172,227770
2005-02-22,7.5558,7.5558,7.2181,7.2358,327978
2005-02-23,7.3965,7.4255,7.2261,7.3274,1028328
2005-02-24,7.6522,7.6522,7.2358,7.2438,1141325
2005-02-25,7.3612,7.3725,7.1072,7.2535,584866
2005-02-28,7.3354,7.3354,7.0139,7.0284,495208
2005-03-01,7.0766,7.2792,7.0348,7.0943,588207
2005-03-02,7.075,7.0911,6.9093,6.9544,267590
2005-03-03,7.0557,7.1185,7.0156,7.067,879148
2005-03-04,7.1169,7.157,7.0702,7.0911,851607
2005-03-07,7.1153,7.1153,6.9786,7.0477,215477
2005-03-08,7.0718,7.1152,6.9769,7.0428,378855
2005-03-09,7.0219,7.0428,6.8113,6.8177,473305
2005-03-10,6.8161,6.985,6.8161,6.8531,424397
2005-03-11,6.8258,6.9705,6.7824,6.9078,477713
2005-03-14,6.9464,6.9464,6.8692,6.9126,144122
2005-03-15,6.9786,7.0268,6.8853,6.9721,321381
2005-03-16,6.9688,7.0316,6.8708,6.8933,235157
2005-03-17,6.8274,6.9721,6.8274,6.9496,147635
2005-03-18,6.9624,6.9624,6.8354,6.8595,162301
2005-03-21,6.7776,6.8177,6.7004,6.7711,152009
2005-03-22,6.8177,6.9769,6.8177,6.9383,345054
2005-03-23,6.9657,7.1055,6.9641,7.0991,313715
2005-03-24,7.1007,7.1313,6.9544,6.956,156076
2005-03-28,6.985,7.0493,6.9737,6.9898,74551
2005-03-29,6.9641,6.977,6.7325,6.7631,153815
2005-03-30,6.7776,7.0702,6.7743,7.0059,309391
2005-03-31,7.075,7.1232,6.9978,7.038,212441
2005-04-01,7.0461,7.1361,6.9834,7.0268,211726
2005-04-04,6.8981,7.0701,6.882,7.0428,233961
2005-04-05,6.9705,7.1072,6.9705,7.0911,353426
2005-04-06,7.0895,7.1442,7.0622,7.0734,286326
2005-04-07,7.075,7.1522,7.0718,7.1458,321579
2005-04-08,7.2262,7.2616,7.1956,7.2149,406127
2005-04-11,7.2181,7.2857,7.2037,7.2262,193509
2005-04-12,7.2069,7.2712,7.1844,7.2471,462981
2005-04-13,7.2374,7.2406,7.1586,7.1956,374806
2005-04-14,7.1313,7.1683,6.9529,6.9866,197515
2005-04-15,6.9512,6.9624,6.8145,6.8145,157506
2005-04-18,6.7856,6.8177,6.5829,6.636,311512
2005-04-19,6.7662,6.8241,6.6408,6.7164,253731
2005-04-20,6.8257,6.8451,6.6665,6.7148,99260
2005-04-21,6.7534,6.8289,6.7276,6.7775,116944
2005-04-22,6.8081,6.8612,6.6827,6.6859,142185
2005-04-25,6.6826,6.7229,6.6489,6.7164,100947
2005-04-26,6.7084,6.7534,6.665,6.7052,117987
2005-04-27,6.5508,6.6746,6.3515,6.6441,250864
2005-04-28,6.5879,6.6731,6.5042,6.5444,355990
2005-04-29,6.5701,6.6007,6.3659,6.4479,375113
2005-05-02,6.4479,6.4479,6.3241,6.3659,297162
2005-05-03,6.5203,6.6151,6.4737,6.546,247705
2005-05-04,6.6103,6.7277,6.6055,6.6891,502924
2005-05-05,6.6328,6.7277,6.554,6.6312,417199
2005-05-06,6.5926,6.689,6.472,6.5926,264754
2005-05-09,6.6168,6.7856,6.6152,6.7647,1048513
2005-05-10,6.7534,6.7759,6.6521,6.6923,298816
2005-05-11,6.7036,6.7647,6.6602,6.7036,218056
2005-05-12,6.726,6.8402,6.7051,6.7791,323493
2005-05-13,6.7614,6.9062,6.7486,6.8322,133210
2005-05-16,6.7631,6.9078,6.7631,6.8419,114291
2005-05-17,6.821,6.9978,6.821,6.993,168574
2005-05-18,6.9464,7.1039,6.9464,7.0557,172741
2005-05-19,7.0589,7.075,6.9978,7.0284,149147
2005-05-20,7.0026,7.1103,6.9978,7.0589,157124
2005-05-23,7.1136,7.2293,7.0573,7.1602,193895
2005-05-24,7.0991,7.1071,7.0252,7.0734,114700
2005-05-25,7.0718,7.0718,6.948,6.9898,172844
2005-05-26,6.9673,7.0621,6.8965,7.0284,255479
2005-05-27,7.1377,7.2165,7.1297,7.1297,118707
2005-05-31,7.3131,7.4369,7.2969,7.3468,1420824
2005-06-01,7.2759,7.4528,7.2583,7.3644,492996
2005-06-02,7.3532,7.6442,7.3532,7.6378,320684
2005-06-03,7.5606,7.5815,7.5043,7.5429,367021
2005-06-06,7.5317,7.6442,7.5188,7.6185,125457
2005-06-07,7.4127,7.5542,7.3966,7.5172,638199
2005-06-08,7.5171,7.5397,7.419,7.4271,495134
2005-06-09,7.4094,7.4689,7.3354,7.3773,186948
2005-06-10,7.3692,7.4175,7.2535,7.3001,83684
2005-06-13,7.3162,7.403,7.2486,7.3033,123900
2005-06-14,7.3612,7.3982,7.3033,7.3049,162070
2005-06-15,7.3483,7.3532,7.2149,7.284,194875
2005-06-16,7.2969,7.3227,7.2069,7.2744,121607
2005-06-17,7.2567,7.3692,7.2357,7.3274,128967
2005-06-20,7.2326,7.268,7.075,7.1924,138997
2005-06-21,7.1859,7.395,7.1361,7.3821,248871
2005-06-22,7.3258,7.5413,7.2679,7.5075,425409
2005-06-23,7.4626,7.5494,7.4594,7.4706,577886
2005-06-24,7.4304,7.4433,7.3645,7.3934,189770
2005-06-27,7.3837,7.3837,7.2165,7.2374,168906
2005-06-28,7.2584,7.3918,7.1683,7.3516,127412
2005-06-29,7.2888,7.3081,7.1956,7.2422,218482
2005-06-30,7.2471,7.2985,7.1554,7.2101,168530
2005-07-01,7.2487,7.3725,7.2326,7.3548,105026
2005-07-05,7.3179,7.3179,7.1538,7.2519,157112
2005-07-06,7.2454,7.3194,7.2261,7.2615,93598
2005-07-07,7.0653,7.2775,6.9994,7.2454,404712
2005-07-08,7.2567,7.3933,7.2293,7.366,125752
2005-07-11,7.3082,7.5928,7.3082,7.5928,189321
2005-07-12,7.5814,7.5814,7.4368,7.4882,153635
2005-07-13,7.485,7.5525,7.4625,7.5477,192772
2005-07-14,7.5558,7.8629,7.5044,7.8163,350046
2005-07-15,7.641,7.9417,7.6136,7.879,404936
2005-07-18,7.8388,7.9256,7.7584,7.7584,577208
2005-07-19,7.7809,7.8726,7.678,7.8195,176769
2005-07-20,7.8034,7.9111,7.6731,7.887,101757
2005-07-21,7.8774,7.9755,7.7729,7.8822,224541
2005-07-22,7.8902,7.8902,7.7069,7.76,92311
2005-07-25,7.7504,7.7504,7.5043,7.5574,269848
2005-07-26,7.5204,7.612,7.4915,7.5606,215371
2005-07-27,7.5413,7.5413,7.4142,7.4641,165611
2005-07-28,7.4851,7.6603,7.4851,7.5944,223619
2005-07-29,7.6008,7.6925,7.4754,7.5268,126127
2005-08-01,7.6716,7.7745,7.6716,7.7182,233073
2005-08-02,7.9128,7.9883,7.8291,7.8838,423612
2005-08-03,7.8629,7.9545,7.8275,7.9369,246507
2005-08-04,7.8243,7.8951,7.6957,7.7166,108955
2005-08-05,7.7358,7.805,7.6571,7.6619,73950
2005-08-08,7.6909,7.7472,7.6732,7.7134,123767
2005-08-09,7.6474,7.6764,7.4368,7.477,134356
2005-08-10,7.5076,7.649,7.4883,7.5172,252776
2005-08-11,7.53,7.5895,7.5043,7.5493,194714
2005-08-12,7.6554,7.7423,7.5589,7.6265,276307
2005-08-15,7.6297,7.6362,7.4769,7.567,105085
2005-08-16,7.559,7.7214,7.5445,7.6683,165338
2005-08-17,7.5896,7.879,7.5655,7.8147,119683
2005-08-18,7.6651,7.7053,7.5816,7.6828,159973
2005-08-19,7.7278,7.8468,7.7069,7.8404,83914
2005-08-22,7.8468,7.9192,7.7552,7.7889,65699
2005-08-23,7.7857,7.8451,7.6699,7.6699,60004
2005-08-24,7.6732,7.7215,7.5093,7.5301,129950
2005-08-25,7.5735,7.6056,7.4416,7.5284,167616
2005-08-26,7.5413,7.5687,7.4464,7.5268,83962
2005-08-29,7.4834,7.4834,7.4062,7.4223,154579
2005-08-30,7.4545,7.5252,7.3805,7.403,192803
2005-08-31,7.4223,7.4223,7.3387,7.3628,245959
2005-09-01,7.4433,7.5027,7.3419,7.3709,314362
2005-09-02,7.4079,7.5478,7.4079,7.5172,134529
2005-09-06,7.6442,7.7069,7.6121,7.6764,248157
2005-09-07,7.694,7.7776,7.5831,7.6828,222456
2005-09-08,7.6828,7.7165,7.6618,7.6908,109040
2005-09-09,7.6924,7.7519,7.6731,7.6812,117347
2005-09-12,7.6554,7.7197,7.6136,7.6844,135309
2005-09-13,7.596,7.6346,7.4239,7.4754,179383
2005-09-14,7.4769,7.5156,7.4046,7.448,173718
2005-09-15,7.4529,7.5043,7.3451,7.3789,256642
2005-09-16,7.5365,7.6137,7.4931,7.5976,265492
2005-09-19,7.5558,7.5622,7.4545,7.4818,198198
2005-09-20,7.4963,7.5204,7.3966,7.3966,109385
2005-09-21,7.3934,7.4513,7.2889,7.3082,208213
2005-09-22,7.3162,7.3403,7.2358,7.3033,266334
2005-09-23,7.3467,7.3467,7.1924,7.2245,162889
2005-09-26,7.2615,7.3789,7.2438,7.3001,160401
2005-09-27,7.3419,7.4528,7.2711,7.3644,178553
2005-09-28,7.4127,7.4706,7.3403,7.358,93306
2005-09-29,7.3516,7.3886,7.2519,7.2792,175107
2005-09-30,7.2711,7.3724,7.2711,7.321,243892
2005-10-03,7.2535,7.4191,7.2535,7.3033,94296
2005-10-04,7.2728,7.2953,7.157,7.1747,199315
2005-10-05,7.1956,7.2776,7.186,7.2278,505793
2005-10-06,7.2294,7.4175,7.2197,7.3886,327342
2005-10-07,7.3965,7.477,7.3709,7.4641,135420
2005-10-10,7.403,7.4223,7.3644,7.3676,103934
2005-10-11,7.3853,7.3965,7.3435,7.3821,120564
2005-10-12,7.35,7.3934,7.3259,7.3484,162070
2005-10-13,7.2438,7.4367,7.2164,7.3274,206125
2005-10-14,7.3644,7.4287,7.2888,7.4062,149857
2005-10-17,7.3951,7.4449,7.3387,7.428,175915
2005-10-18,7.3885,7.4287,7.3435,7.4046,157435
2005-10-19,7.2873,7.6217,7.2519,7.5687,333273
2005-10-20,7.5172,7.5188,7.4095,7.4207,249430
2005-10-21,7.4449,7.5687,7.4352,7.5526,151183
2005-10-24,7.5735,7.7102,7.5574,7.6716,349098
2005-10-25,7.7295,7.9192,7.7295,7.7632,289262
2005-10-26,7.7825,7.8436,7.7423,7.76,67334
2005-10-27,7.7504,7.7584,7.6346,7.6925,209232
2005-10-28,7.6716,7.8356,7.6362,7.7825,106348
2005-10-31,7.7986,8.0397,7.7986,7.9706,203439
2005-11-01,8.0429,8.1169,7.9545,7.9899,308023
2005-11-02,8.0028,8.215,8.0028,8.1813,256974
2005-11-03,8.1202,8.1298,7.7712,7.7889,426150
2005-11-04,7.7857,7.895,7.7214,7.8806,391651
2005-11-07,7.5574,7.5799,7.4127,7.5349,1111409
2005-11-08,7.4947,7.5944,7.4368,7.4754,323195
2005-11-09,7.4914,7.7085,7.3757,7.686,273957
2005-11-10,7.6957,7.842,7.6442,7.7954,173901
2005-11-11,7.9256,8.1024,7.8725,8.0912,287127
2005-11-14,8.1298,8.3147,8.1202,8.2279,614064
2005-11-15,8.133,8.1749,7.9835,8.1588,350927
2005-11-16,8.0719,8.1732,8.0124,8.1539,268206
2005-11-17,8.0719,8.2858,8.035,8.281,358987
2005-11-18,8.2006,8.2906,8.1501,8.2472,441262
2005-11-21,8.2408,8.4177,8.1974,8.4064,399733
2005-11-22,8.3823,8.3823,8.281,8.3292,478339
2005-11-23,8.3051,8.4466,8.2166,8.4289,357496
2005-11-25,8.4466,8.4466,8.3372,8.3742,157538
2005-11-28,8.2199,8.2971,8.1846,8.2167,257950
2005-11-29,8.2167,8.2167,7.9594,8.043,529716
2005-11-30,8.043,8.125,7.9561,8.0108,243097
2005-12-01,8.0655,8.2456,8.0559,8.2102,351465
2005-12-02,8.2745,8.3822,8.244,8.2922,203162
2005-12-05,8.3662,8.3806,8.2504,8.3614,121429
2005-12-06,8.3774,8.3774,8.1346,8.1491,253241
2005-12-07,8.0928,8.2504,8.0156,8.2263,175114
2005-12-08,8.1908,8.2809,8.088,8.17,195458
2005-12-09,8.1716,8.1764,8.0784,8.1057,181440
2005-12-12,8.2166,8.2407,8.0285,8.1941,214921
2005-12-13,8.3292,8.9049,8.3132,8.7473,1332275
2005-12-14,8.6475,9.228,8.6186,8.8389,462357
2005-12-15,8.8919,9.0415,8.7472,8.9,354372
2005-12-16,9.093,9.1203,8.9724,9.1203,444325
2005-12-19,9.0544,9.085,8.9499,8.9804,299580
2005-12-20,8.9338,9.2168,8.8807,9.0978,388941
2005-12-21,9.117,9.3148,9.0447,9.2425,453949
2005-12-22,9.1975,9.2457,9.1332,9.2023,191278
2005-12-23,9.1894,9.2988,9.1894,9.2409,161939
2005-12-27,9.2924,9.2924,9.0705,9.1461,164823
2005-12-28,9.2071,9.257,9.0045,9.1026,204523
2005-12-29,9.1476,9.2441,9.1396,9.1653,159065
2005-12-30,9.1959,9.2425,8.9161,9.0029,131568
2006-01-03,9.1122,9.1653,8.9113,9.0447,324852
2006-01-04,9.0045,9.1412,8.9916,9.0367,281581
2006-01-05,9.0527,9.2602,9.0206,9.2441,246256
2006-01-06,9.2056,9.2458,9.0753,9.1284,526515
2006-01-09,9.0689,9.122,9.0094,9.0689,283381
2006-01-10,8.9531,9.0046,8.8824,8.966,180590
2006-01-11,8.945,8.9724,8.7055,8.7875,200566
2006-01-12,8.7891,8.7891,8.6813,8.7328,109547
2006-01-13,8.8324,8.974,8.8324,8.9611,141277
2006-01-17,8.8936,8.9081,8.683,8.7521,269146
2006-01-18,8.7633,8.8759,8.7296,8.8534,213065
2006-01-19,8.8566,8.8936,8.7907,8.8293,228018
2006-01-20,8.8968,8.8968,8.6765,8.699,225771
2006-01-23,8.7023,8.8518,8.7023,8.8277,156685
2006-01-24,8.8293,8.8839,8.7103,8.855,137759
2006-01-25,8.9563,9.1058,8.9065,9.0552,145147
2006-01-26,9.0544,9.0833,8.9434,9.0174,245294
2006-01-27,9.0688,9.2136,9.0174,9.0978,122188
2006-01-30,8.9997,9.1766,8.9241,9.1525,133474
2006-01-31,8.7265,8.8455,8.6525,8.802,356874
2006-02-01,8.7666,8.7747,8.6075,8.683,342388
2006-02-02,8.5624,8.7297,8.5206,8.683,233587
2006-02-03,8.6379,8.6508,8.5222,8.6138,142634
2006-02-06,8.4418,8.4515,8.3599,8.3791,315893
2006-02-07,8.3614,8.4964,8.3163,8.3726,189090
2006-02-08,8.3838,8.6058,8.3838,8.4964,146731
2006-02-09,8.773,8.8985,8.6765,8.8711,320331
2006-02-10,8.892,8.892,8.6074,8.7248,96648
2006-02-13,8.5624,8.7955,8.498,8.5865,139288
2006-02-14,8.5752,8.7071,8.5752,8.6034,357477
2006-02-15,8.6186,8.7071,8.5865,8.699,219257
2006-02-16,8.744,8.7875,8.5784,8.6363,116897
2006-02-17,8.6588,8.6588,8.5141,8.5736,81229
2006-02-21,8.4208,8.453,8.3646,8.3935,68080
2006-02-22,8.4193,8.5061,8.3614,8.5045,106871
2006-02-23,8.5141,8.5141,8.3903,8.3935,112869
2006-02-24,8.3614,8.4257,8.3517,8.3694,67076
2006-02-27,8.4531,8.6814,8.4193,8.6235,86207
2006-02-28,8.6652,8.6652,8.4079,8.5366,123592
2006-03-01,8.633,8.863,8.633,8.8389,227142
2006-03-02,8.7634,8.8486,8.7232,8.7232,90076
2006-03-03,8.7955,8.8807,8.7634,8.7714,90832
2006-03-06,8.7216,8.7763,8.7216,8.7634,170241
2006-03-07,8.683,8.8261,8.6572,8.7698,259919
2006-03-08,8.6508,8.7473,8.6508,8.7232,320792
2006-03-09,8.7634,8.7826,8.7055,8.7232,98239
2006-03-10,8.7392,8.781,8.6781,8.7376,126925
2006-03-13,8.7103,8.7473,8.6798,8.7248,504320
2006-03-14,8.7248,8.8695,8.7184,8.8261,101377
2006-03-15,8.7875,8.9113,8.773,8.8116,67754
2006-03-16,8.7779,8.8695,8.7779,8.8293,83288
2006-03-17,8.8052,8.9242,8.8052,8.884,68096
2006-03-20,8.8502,9.0029,8.8293,8.9788,79970
2006-03-21,8.9048,9.0591,8.8758,8.9032,80803
2006-03-22,8.9145,9.0351,8.9145,9.0029,58274
2006-03-23,8.9193,8.9901,8.7714,8.8003,238689
2006-03-24,8.8084,8.9772,8.7794,8.9306,138037
2006-03-27,8.9804,9.019,8.9161,8.9756,100398
2006-03-28,8.9017,8.9017,8.7538,8.8036,277127
2006-03-29,8.7666,8.839,8.7232,8.7698,121537
2006-03-30,8.8132,8.8968,8.6861,8.7312,127858
2006-03-31,8.8325,8.8985,8.7618,8.7955,63074
2006-04-03,8.7537,8.8502,8.736,8.7521,68992
2006-04-04,8.7714,8.8389,8.7344,8.7875,337555
2006-04-05,8.7296,8.9611,8.7247,8.9579,131348
2006-04-06,8.9112,8.924,8.7327,8.9016,120891
2006-04-07,8.8421,8.8421,8.6749,8.7553,326067
2006-04-10,8.6991,8.9242,8.6461,8.6814,252421
2006-04-11,8.5013,8.6267,8.429,8.5624,427932
2006-04-12,8.482,8.6669,8.3904,8.5415,510171
